timestamp,Price/TH (Under 19 TH/s),Price/TH (19-25 TH/s),Price/TH (25-38 TH/s),Price/TH (38-68 TH/s),Price/TH (Above 68 TH/s),BTC Price (USD)
2019-03-02 00:00:00+00:00,,,,35.27,17.63,3819.93
2019-03-01 00:00:00+00:00,,,,35.27,17.63,3823.0
2019-02-28 00:00:00+00:00,,,,35.27,17.63,3813.69
2019-02-27 00:00:00+00:00,,,,35.27,17.63,3818.07
2019-02-26 00:00:00+00:00,,,,35.27,17.63,3809.23
2019-02-25 00:00:00+00:00,,,,35.27,17.63,3827.92
2019-02-24 00:00:00+00:00,,,,34.92,16.21,3743.56
2019-02-23 00:00:00+00:00,,,,34.92,16.21,4117.76
2019-02-22 00:00:00+00:00,,,,34.92,16.21,3962.0
2019-02-21 00:00:00+00:00,,,,34.92,16.21,3937.31
2019-02-20 00:00:00+00:00,,,,34.92,16.21,3969.74
2019-02-19 00:00:00+00:00,,,,34.92,16.21,3907.79
2019-02-18 00:00:00+00:00,,,,34.92,16.21,3898.6
2019-02-17 00:00:00+00:00,,,,36.28,19.85,3667.58
2019-02-16 00:00:00+00:00,,,,36.28,19.85,3618.41
2019-02-15 00:00:00+00:00,,,,36.28,19.85,3602.47
2019-02-14 00:00:00+00:00,,,,36.28,19.85,3590.56
2019-02-13 00:00:00+00:00,,,,36.28,19.85,3609.4
2019-02-12 00:00:00+00:00,,,,36.28,19.85,3631.46
2019-02-11 00:00:00+00:00,,,,36.28,19.85,3631.05
2019-02-10 00:00:00+00:00,,,,40.57,20.84,3680.06
2019-02-09 00:00:00+00:00,,,,40.57,20.84,3665.18
2019-02-08 00:00:00+00:00,,,,40.57,20.84,3659.04
2019-02-07 00:00:00+00:00,,,,40.57,20.84,3398.4
2019-02-06 00:00:00+00:00,,,,40.57,20.84,3405.37
2019-02-05 00:00:00+00:00,,,,40.57,20.84,3471.59
2019-02-04 00:00:00+00:00,,,,40.57,20.84,3463.22
2019-02-03 00:00:00+00:00,,,,42.75,20.63,3458.11
2019-02-02 00:00:00+00:00,,,,42.75,20.63,3504.77
2019-02-01 00:00:00+00:00,,,,42.75,20.63,3462.07
2019-01-31 00:00:00+00:00,,,,42.75,20.63,3434.1
2019-01-30 00:00:00+00:00,,,,42.75,20.63,3458.18
2019-01-29 00:00:00+00:00,,,,42.75,20.63,3411.04
2019-01-28 00:00:00+00:00,,,,42.75,20.63,3434.15
2019-01-27 00:00:00+00:00,,,,43.33,19.03,3550.84
2019-01-26 00:00:00+00:00,,,,43.33,19.03,3565.25
2019-01-25 00:00:00+00:00,,,,43.33,19.03,3565.29
2019-01-24 00:00:00+00:00,,,,43.33,19.03,3569.62
2019-01-23 00:00:00+00:00,,,,43.33,19.03,3552.82
2019-01-22 00:00:00+00:00,,,,43.33,19.03,3570.93
2019-01-21 00:00:00+00:00,,,,43.33,19.03,3526.9
2019-01-20 00:00:00+00:00,,,,47.23,16.38,3539.28
2019-01-19 00:00:00+00:00,,,,47.23,16.38,3665.3
2019-01-18 00:00:00+00:00,,,,47.23,16.38,3594.87
2019-01-17 00:00:00+00:00,,,,47.23,16.38,3616.21
2019-01-16 00:00:00+00:00,,,,47.23,16.38,3591.84
2019-01-15 00:00:00+00:00,,,,47.23,16.38,3553.06
2019-01-14 00:00:00+00:00,,,,47.23,16.38,3626.09
2019-01-13 00:00:00+00:00,,,,47.23,15.51,3476.81
2019-01-12 00:00:00+00:00,,,,47.23,15.51,3583.13
2019-01-11 00:00:00+00:00,,,,47.23,15.51,3601.31
2019-01-10 00:00:00+00:00,,,,47.23,15.51,3585.88
2019-01-09 00:00:00+00:00,,,,47.23,15.51,3966.65
2019-01-08 00:00:00+00:00,,,,47.23,15.51,3955.13
2019-01-07 00:00:00+00:00,,,,47.23,15.51,3975.45
2019-01-06 00:00:00+00:00,,,,47.23,16.73,3987.6
2019-01-05 00:00:00+00:00,,,,47.23,16.73,3770.96
2019-01-04 00:00:00+00:00,,,,47.23,16.73,3792.01
2019-01-03 00:00:00+00:00,,,,47.23,16.73,3766.78
2019-01-02 00:00:00+00:00,,,,47.23,16.73,3858.56
2019-01-01 00:00:00+00:00,,,,47.23,16.73,3797.14
2018-12-31 00:00:00+00:00,,,,47.23,16.73,3702.9
2018-12-30 00:00:00+00:00,,,,47.23,16.6,3801.91
2018-12-29 00:00:00+00:00,,,,47.23,16.6,3695.32
2018-12-28 00:00:00+00:00,,,,47.23,16.6,3839.26
2018-12-27 00:00:00+00:00,,,,47.23,16.6,3567.91
2018-12-26 00:00:00+00:00,,,,47.23,16.6,3777.74
2018-12-25 00:00:00+00:00,,,,47.23,16.6,3745.79
2018-12-24 00:00:00+00:00,,,,47.23,16.6,4008.01
2018-12-23 00:00:00+00:00,,,,47.23,16.64,3929.71
2018-12-22 00:00:00+00:00,,,,47.23,16.64,3948.91
2018-12-21 00:00:00+00:00,,,,47.23,16.64,3838.66
2018-12-20 00:00:00+00:00,,,,47.23,16.64,4049.62
2018-12-19 00:00:00+00:00,,,,47.23,16.64,3662.22
2018-12-18 00:00:00+00:00,,,,47.23,16.64,3652.98
2018-12-17 00:00:00+00:00,,,,47.23,16.64,3509.08
2018-12-16 00:00:00+00:00,,,,46.32,17.52,3228.67
2018-12-15 00:00:00+00:00,,,,46.32,17.52,3211.72
2018-12-14 00:00:00+00:00,,,,46.32,17.52,3224.17
2018-12-13 00:00:00+00:00,,,,46.32,17.52,3302.06
2018-12-12 00:00:00+00:00,,,,46.32,17.52,3445.0
2018-12-11 00:00:00+00:00,,,,46.32,17.52,3380.39
2018-12-10 00:00:00+00:00,,,,46.32,17.52,3432.88
2018-12-09 00:00:00+00:00,,,,45.2,33.83,3545.37
2018-12-08 00:00:00+00:00,,,,45.2,33.83,3410.93
2018-12-07 00:00:00+00:00,,,,45.2,33.83,3403.55
2018-12-06 00:00:00+00:00,,,,45.2,33.83,3508.75
2018-12-05 00:00:00+00:00,,,,45.2,33.83,3769.84
2018-12-04 00:00:00+00:00,,,,45.2,33.83,3951.64
2018-12-03 00:00:00+00:00,,,,45.2,33.83,3884.01
2018-12-02 00:00:00+00:00,,,,51.79,37.13,4161.01
2018-12-01 00:00:00+00:00,,,,51.79,37.13,4190.02
2018-11-30 00:00:00+00:00,,,,51.79,37.13,4041.32
2018-11-29 00:00:00+00:00,,,,51.79,37.13,4295.84
2018-11-28 00:00:00+00:00,,,,51.79,37.13,4264.85
2018-11-27 00:00:00+00:00,,,,51.79,37.13,3875.21
2018-11-26 00:00:00+00:00,,,,51.79,37.13,3862.2
2018-11-25 00:00:00+00:00,,,,51.79,36.97,4085.78
2018-11-24 00:00:00+00:00,,,,51.79,36.97,3932.44
2018-11-23 00:00:00+00:00,,,,51.79,36.97,4420.61
2018-11-22 00:00:00+00:00,,,,51.79,36.97,4370.0
2018-11-21 00:00:00+00:00,,,,51.79,36.97,4661.07
2018-11-20 00:00:00+00:00,,,,51.79,36.97,4558.86
2018-11-19 00:00:00+00:00,,,,51.79,36.97,4910.03
2018-11-18 00:00:00+00:00,,,,51.79,38.41,5662.0
2018-11-17 00:00:00+00:00,,,,51.79,38.41,5628.29
2018-11-16 00:00:00+00:00,,,,51.79,38.41,5655.94
2018-11-15 00:00:00+00:00,,,,51.79,38.41,5753.4
2018-11-14 00:00:00+00:00,,,,51.79,38.41,5922.41
2018-11-13 00:00:00+00:00,,,,51.79,38.41,6457.66
2018-11-12 00:00:00+00:00,,,,51.79,38.41,6453.07
2018-11-11 00:00:00+00:00,,,,51.79,24.07,6449.81
2018-11-10 00:00:00+00:00,,,,51.79,24.07,6433.05
2018-11-09 00:00:00+00:00,,,,51.79,24.07,6419.99
2018-11-08 00:00:00+00:00,,,,51.79,24.07,6479.84
2018-11-07 00:00:00+00:00,,,,51.79,24.07,6578.46
2018-11-06 00:00:00+00:00,,,,51.79,24.07,6519.11
2018-11-05 00:00:00+00:00,,,,51.79,24.07,6468.99
2018-11-04 00:00:00+00:00,,,,,24.07,6485.85
2018-11-03 00:00:00+00:00,,,,,24.07,6387.09
2018-11-02 00:00:00+00:00,,,,,24.07,6433.98
2018-11-01 00:00:00+00:00,,,,,24.07,6410.0
2018-10-31 00:00:00+00:00,,,,,24.07,6371.93
2018-10-30 00:00:00+00:00,,,,,24.07,6330.87
2018-10-29 00:00:00+00:00,,,,,24.07,6344.5
2018-10-14 00:00:00+00:00,,,,,24.99,6339.34
2018-10-13 00:00:00+00:00,,,,,24.99,6332.93
2018-10-12 00:00:00+00:00,,,,,24.99,6298.01
2018-10-11 00:00:00+00:00,,,,,24.99,6252.68
2018-10-10 00:00:00+00:00,,,,,24.99,6631.0
2018-10-09 00:00:00+00:00,,,,,24.99,6656.61
2018-10-08 00:00:00+00:00,,,,,24.99,6673.01
2018-10-07 00:00:00+00:00,,,,,28.02,6615.26
2018-10-06 00:00:00+00:00,,,,,28.02,6594.27
2018-10-05 00:00:00+00:00,,,,,28.02,6635.65
2018-10-04 00:00:00+00:00,,,,,28.02,6593.79
2018-10-03 00:00:00+00:00,,,,,28.02,6510.0
2018-10-02 00:00:00+00:00,,,,,28.02,6525.79
2018-10-01 00:00:00+00:00,,,,,28.02,6611.61
2018-09-23 00:00:00+00:00,,,,,31.38,6708.0
2018-09-22 00:00:00+00:00,,,,,31.38,6723.05
2018-09-21 00:00:00+00:00,,,,,31.38,6759.02
2018-09-20 00:00:00+00:00,,,,,31.38,6492.0
2018-09-19 00:00:00+00:00,,,,,31.38,6391.89
2018-09-18 00:00:00+00:00,,,,,31.38,6336.45
2018-09-17 00:00:00+00:00,,,,,31.38,6248.69
2018-09-16 00:00:00+00:00,,,,,32.39,6505.0
2018-09-15 00:00:00+00:00,,,,,32.39,6514.96
2018-09-14 00:00:00+00:00,,,,,32.39,6476.63
2018-09-13 00:00:00+00:00,,,,,32.39,6487.38
2018-09-12 00:00:00+00:00,,,,,32.39,6338.62
2018-09-11 00:00:00+00:00,,,,,32.39,6294.91
2018-09-10 00:00:00+00:00,,,,,32.39,6312.0
2018-09-09 00:00:00+00:00,,,,,34.73,6250.81
2018-09-08 00:00:00+00:00,,,,,34.73,6185.05
2018-09-07 00:00:00+00:00,,,,,34.73,6395.54
2018-09-06 00:00:00+00:00,,,,,34.73,6516.01
2018-09-05 00:00:00+00:00,,,,,34.73,6700.0
2018-09-04 00:00:00+00:00,,,,,34.73,7359.06
2018-09-03 00:00:00+00:00,,,,,34.73,7263.02
2018-09-02 00:00:00+00:00,,,,,36.43,7302.01
2018-09-01 00:00:00+00:00,,,,,36.43,7200.01
2018-08-31 00:00:00+00:00,,,,,36.43,7011.21
2018-08-30 00:00:00+00:00,,,,,36.43,6984.84
2018-08-29 00:00:00+00:00,,,,,36.43,7031.22
2018-08-28 00:00:00+00:00,,,,,36.43,7076.11
2018-08-27 00:00:00+00:00,,,,,36.43,6908.64
2018-08-26 00:00:00+00:00,,,,,38.24,6700.0
2018-08-25 00:00:00+00:00,,,,,38.24,6733.64
2018-08-24 00:00:00+00:00,,,,,38.24,6681.64
2018-08-23 00:00:00+00:00,,,,,38.24,6525.01
2018-08-22 00:00:00+00:00,,,,,38.24,6360.89
2018-08-21 00:00:00+00:00,,,,,38.24,6480.0
2018-08-20 00:00:00+00:00,,,,,38.24,6254.84
2018-08-19 00:00:00+00:00,,,,,42.58,6477.53
2018-08-18 00:00:00+00:00,,,,,42.58,6387.96
2018-08-17 00:00:00+00:00,,,,,42.58,6584.49
2018-08-16 00:00:00+00:00,,,,,42.58,6311.75
2018-08-15 00:00:00+00:00,,,,,42.58,6267.16
2018-08-14 00:00:00+00:00,,,,,42.58,6188.08
2018-08-13 00:00:00+00:00,,,,,42.58,6246.35
2018-08-12 00:00:00+00:00,,,,,51.69,6308.33
2018-08-11 00:00:00+00:00,,,,,51.69,6232.35
2018-08-10 00:00:00+00:00,,,,,51.69,6144.01
2018-08-09 00:00:00+00:00,,,,,51.69,6529.79
2018-08-08 00:00:00+00:00,,,,,51.69,6285.0
2018-08-07 00:00:00+00:00,,,,,51.69,6720.06
2018-08-06 00:00:00+00:00,,,,,51.69,6934.82
2018-08-05 00:00:00+00:00,,,,,62.69,7024.19
2018-08-04 00:00:00+00:00,,,,,62.69,7009.84
2018-08-03 00:00:00+00:00,,,,,62.69,7418.78
2018-08-02 00:00:00+00:00,,,,,62.69,7525.71
2018-08-01 00:00:00+00:00,,,,,62.69,7604.58
2018-07-31 00:00:00+00:00,,,,,62.69,7730.93
2018-07-30 00:00:00+00:00,,,,,62.69,8173.92
2018-07-22 00:00:00+00:00,,,,,70.5,7394.79
2018-07-21 00:00:00+00:00,,,,,70.5,7398.78
2018-07-20 00:00:00+00:00,,,,,70.5,7337.53
2018-07-19 00:00:00+00:00,,,,,70.5,7466.21
2018-07-18 00:00:00+00:00,,,,,70.5,7381.9
2018-07-17 00:00:00+00:00,,,,,70.5,7317.44
2018-07-16 00:00:00+00:00,,,,,70.5,6723.35
2018-06-10 00:00:00+00:00,,,,,76.51,6764.99
2018-06-09 00:00:00+00:00,,,,,76.51,7491.73
2018-06-08 00:00:00+00:00,,,,,76.51,7603.44
2018-06-07 00:00:00+00:00,,,,,76.51,7691.08
2018-06-06 00:00:00+00:00,,,,,76.51,7658.84
2018-06-05 00:00:00+00:00,,,,,76.51,7625.0
2018-06-04 00:00:00+00:00,,,,,76.51,7487.0
2018-05-13 00:00:00+00:00,,,,,78.4,8679.71
2018-05-12 00:00:00+00:00,,,,,78.4,8465.94
2018-05-11 00:00:00+00:00,,,,,78.4,8400.0
2018-05-10 00:00:00+00:00,,,,,78.4,9002.2
2018-05-09 00:00:00+00:00,,,,,78.4,9310.0
2018-05-08 00:00:00+00:00,,,,,78.4,9187.56
2018-05-07 00:00:00+00:00,,,,,78.4,9365.0
2018-05-06 00:00:00+00:00,,,,,78.4,9659.01
2018-05-05 00:00:00+00:00,,,,,78.4,9864.0
2018-05-04 00:00:00+00:00,,,,,78.4,9713.99
2018-05-03 00:00:00+00:00,,,,,78.4,9750.0
2018-05-02 00:00:00+00:00,,,,,78.4,9247.84
2018-05-01 00:00:00+00:00,,,,,78.4,9071.48
2018-04-30 00:00:00+00:00,,,,,78.4,9246.01
2018-04-29 00:00:00+00:00,,,,,92.9,9419.0
2018-04-28 00:00:00+00:00,,,,,92.9,9348.0
2018-04-27 00:00:00+00:00,,,,,92.9,8915.35
2018-04-26 00:00:00+00:00,,,,,92.9,9266.0
2018-04-25 00:00:00+00:00,,,,,92.9,8869.99
2018-04-24 00:00:00+00:00,,,,,92.9,9619.99
2018-04-23 00:00:00+00:00,,,,,92.9,8934.01
2018-04-22 00:00:00+00:00,,,,,116.05,8787.02
2018-04-21 00:00:00+00:00,,,,,116.05,8915.31
2018-04-20 00:00:00+00:00,,,,,116.05,8856.98
2018-04-19 00:00:00+00:00,,,,,116.05,8278.0
2018-04-18 00:00:00+00:00,,,,,116.05,8173.0
2018-04-17 00:00:00+00:00,,,,,116.05,7885.02
2018-04-16 00:00:00+00:00,,,,,116.05,8064.92
2018-04-08 00:00:00+00:00,,,,,140.12,7018.0
2018-04-07 00:00:00+00:00,,,,,140.12,6895.8
2018-04-06 00:00:00+00:00,,,,,140.12,6601.39
2018-04-05 00:00:00+00:00,,,,,140.12,6770.76
2018-04-04 00:00:00+00:00,,,,,140.12,6796.1
2018-04-03 00:00:00+00:00,,,,,140.12,7405.21
2018-04-02 00:00:00+00:00,,,,,140.12,7056.0
2018-04-01 00:00:00+00:00,,,,,165.43,6813.01
2018-03-31 00:00:00+00:00,,,,,165.43,6923.91
2018-03-30 00:00:00+00:00,,,,,165.43,6840.23
2018-03-29 00:00:00+00:00,,,,,165.43,7090.14
2018-03-28 00:00:00+00:00,,,,,165.43,7949.3
2018-03-27 00:00:00+00:00,,,,,165.43,7795.51
2018-03-26 00:00:00+00:00,,,,,165.43,8134.23
2018-03-25 00:00:00+00:00,,,,,184.44,8470.15
2018-03-24 00:00:00+00:00,,,,,184.44,8546.86
2018-03-23 00:00:00+00:00,,,,,184.44,8898.03
2018-03-22 00:00:00+00:00,,,,,184.44,8722.9
2018-03-21 00:00:00+00:00,,,,,184.44,8885.0
2018-03-20 00:00:00+00:00,,,,,184.44,8909.98
2018-03-19 00:00:00+00:00,,,,,184.44,8600.0
2018-03-18 00:00:00+00:00,,,,,196.02,8189.99
2018-03-17 00:00:00+00:00,,,,,196.02,7824.8
2018-03-16 00:00:00+00:00,,,,,196.02,8260.0
2018-03-15 00:00:00+00:00,,,,,196.02,8240.98
2018-03-14 00:00:00+00:00,,,,,196.02,8170.0
2018-03-13 00:00:00+00:00,,,,,196.02,9150.0
2018-03-12 00:00:00+00:00,,,,,196.02,9131.34
2018-03-11 00:00:00+00:00,,,,,210.44,9533.57
2018-03-10 00:00:00+00:00,,,,,210.44,8770.22
2018-03-09 00:00:00+00:00,,,,,210.44,9227.0
2018-03-08 00:00:00+00:00,,,,,210.44,9271.64
2018-03-07 00:00:00+00:00,,,,,210.44,9910.0
2018-03-06 00:00:00+00:00,,,,,210.44,10716.48
2018-03-05 00:00:00+00:00,,,,,210.44,11454.0
2018-03-04 00:00:00+00:00,,,,,213.55,11515.0
2018-03-03 00:00:00+00:00,,,,,213.55,11464.48
2018-03-02 00:00:00+00:00,,,,,213.55,11039.0
2018-03-01 00:00:00+00:00,,,,,213.55,10920.0
2018-02-28 00:00:00+00:00,,,,,213.55,10326.76
2018-02-27 00:00:00+00:00,,,,,213.55,10569.04
2018-02-26 00:00:00+00:00,,,,,213.55,10324.0
2018-02-25 00:00:00+00:00,,,,,202.25,9590.0
2018-02-24 00:00:00+00:00,,,,,202.25,9694.51
2018-02-23 00:00:00+00:00,,,,,202.25,10131.04
2018-02-22 00:00:00+00:00,,,,,202.25,9811.04
2018-02-21 00:00:00+00:00,,,,,202.25,10437.6
2018-02-20 00:00:00+00:00,,,,,202.25,11200.99
2018-02-19 00:00:00+00:00,,,,,202.25,11153.0
2018-02-18 00:00:00+00:00,,,,,219.38,10383.43
2018-02-17 00:00:00+00:00,,,,,219.38,11039.55
2018-02-16 00:00:00+00:00,,,,,219.38,10159.98
2018-02-15 00:00:00+00:00,,,,,219.38,10000.09
2018-02-14 00:00:00+00:00,,,,,219.38,9449.99
2018-02-13 00:00:00+00:00,,,,,219.38,8539.9
2018-02-12 00:00:00+00:00,,,,,219.38,8903.0
2018-02-11 00:00:00+00:00,,,,,216.5,8063.88
2018-02-10 00:00:00+00:00,,,,,216.5,8533.98
2018-02-09 00:00:00+00:00,,,,,216.5,8701.42
2018-02-08 00:00:00+00:00,,,,,216.5,7784.02
2018-02-07 00:00:00+00:00,,,,,216.5,7599.0
2018-02-06 00:00:00+00:00,,,,,216.5,7652.14
2018-02-05 00:00:00+00:00,,,,,216.5,6939.99
2018-02-04 00:00:00+00:00,,,,,225.93,8184.81
2018-02-03 00:00:00+00:00,,,,,225.93,9199.96
2018-02-02 00:00:00+00:00,,,,,225.93,8873.03
2018-02-01 00:00:00+00:00,,,,,225.93,9224.52
2018-01-31 00:00:00+00:00,,,,,225.93,10285.1
2018-01-30 00:00:00+00:00,,,,,225.93,10237.51
2018-01-29 00:00:00+00:00,,,,,225.93,11251.0
2018-01-28 00:00:00+00:00,,,,,281.48,11879.95
2018-01-27 00:00:00+00:00,,,,,281.48,11491.0
2018-01-26 00:00:00+00:00,,,,,281.48,11089.0
2018-01-25 00:00:00+00:00,,,,,281.48,11175.27
2018-01-24 00:00:00+00:00,,,,,281.48,11349.99
2018-01-23 00:00:00+00:00,,,,,281.48,10799.18
2018-01-22 00:00:00+00:00,,,,,281.48,10760.05
